Área de Ponderação,Cód. UF,UF,Cod_meso,Mesorregião,Cód. Microrregião,Microrregião,Cód_RM,Região Metropolitana,Cód. Município,Município,Domicílios particulares permanentes-DPP,DPP SEM banheiro de uso exclusivo dos moradores e NEM sanitário,DPP com lixo coletado em caçamba de serviço de limpeza,DPP com lixo queimado na propriedade,DPP com lixo enterrado na propriedade,DPP com lixo jogado em terreno baldio ou logradouro,"DPP com lixo jogado em rio, lago ou mar",DPP SEM energia elétrica,DPP do tipo casa próprios e em aquisição,DPP do tipo casa alugados,DPP do tipo casa cedidos por empregador,DPP com outra forma de destino do lixo e outra forma de abastecimento de água,Moradores em DPP próprios e em aquisição,Moradores em DPP alugados,Moradores em DPP cedidos por empregador,"Moradores em DPP com outra condição de ocupação (não são próprios, alugados, nem cedidos)",Moradores em DPP SEM banheiro de uso exclusivo dos moradores e NEM sanitário,Moradores em DPP SEM energia elétrica,"Pessoas responsáveis, do sexo feminino","Pessoas responsáveis, do sexo masculino",Pessoas Residentes,Pessoas Residentes e cor ou raça - branca,Pessoas Residentes e cor ou raça - preta,Pessoas Residentes e cor ou raça - amarela,Pessoas Residentes e cor ou raça - parda,Pessoas Residentes e cor ou raça - indígena,Pessoas residentes em  DPP,Responsáveis pelos domicílios particulares,Cônjuges ou companheiros(as) em domi. partic.,Filhos(as) do responsável e do cônjuge em domi. partic.,Filhos(as) somente do responsável em domi. partic.,Enteados(as) em domi. partic.,Genros ou noras em domi. partic.,"Pais, mães, padrastos ou madrastas em domi. partic.",Sogros (as) em domi. partic.,Netos(as) em domi. partic.,Bisnetos(as) em domi. partic.,Irmãos ou irmãs em domi. partic.,Avôs ou avós em domi. partic.,Outros parentes em domi. partic.,Agregados(as) em  domi. partic.,Conviventes em domi. partic.,Total de domicílios particulares improvisados,Total do rendimento nominal mensal dos domi. partic.,Total do rendimento nominal mensal dos domi. partic. improvisados,Domicílios particulares sem rendimento nominal mensal domiciliar per capita,DPP alugados – Não existe iluminação pública,DPP alugados – Não existe pavimentação,DPP próprios – Existe esgoto a céu aberto,DPP alugados – Existe esgoto a céu aberto,DPP que não tinham banheiro ou sanitário – Não existe iluminação pública,DPP que não tinham banheiro ou sanitário – Não existe pavimentação,DPP que não tinham banheiro ou sanitário – Não existe calçada,DPP que não tinham banheiro ou sanitário – Não existe meio-fio/guia,DPP que não tinham banheiro ou sanitário – Não existe bueiro/boca-de-lobo,DPP que não tinham banheiro ou sanitário – Não existe rampa para cadeirante,DPP que não tinham banheiro ou sanitário – Não existe arborização,DPP que não tinham banheiro ou sanitário – Existe esgoto a céu aberto,DPP que não tinham banheiro ou sanitário – Existe lixo acumulado nos logradouros,DPP com moradia adequada – Existe identificação do logradouro,DPP com moradia adequada – Não existe identificação do logradouro,DPP com moradia semi-adequada – Existe identificação do logradouro,DPP com moradia semi-adequada – Não existe identificação do logradouro,DPP com moradia inadequada –  Existe identificação do logradouro,DPP com moradia inadequada – Não existe identificação do logradouro,Moradia Adequada_V202eV203,Moradia Semi-Adequada_V204eV205,Moradia Inadequada_V206eV207,DOMICILIOS PRECARIOS,COABITACAO,ONUS EXCESSIVO,ADENSAMENTO,DEFICIT TOTAL
3500105003001,35,São Paulo,3508,Presidente Prudente,35035,Adamantina,0,Municípios não pertencentes a estrutura de RM,3500105,ADAMANTINA,"0,08681139016","0,01694915254","0,0001666111296","0,004149377593",0,0,0,"0,005586592179","0,185891748","0,09524397776","0,01732851986",0,"0,1309309849","0,07273939548","0,01429738562","0,005924377069","0,01851851852","0,001461988304","0,06264748848","0,09932452063","0,07458910263","0,08925077989","0,02386684811","0,03562453806","0,05246932737","0,02941176471","0,07479695313","0,08684598797","0,08864965444","0,07073996205","0,05811370595","0,05726141079","0,05289421158","0,05389418337","0,09550561798","0,05969920196","0,05063291139","0,04235122307","0,06060606061","0,04011564872","0,01111111111","0,01569933397","0,01672240803","0,04615154935","0,008442956583","0,02786190188",0,"0,001715265866","0,0001662786831",0,0,0,0,0,"0,03125","0,01886792453",0,0,0,"0,05673758865","0,1487503033","0,001117318436","0,00299850075",0,0,"0,095580528","0,002515164965",0,0,"0,04760522496","0,1193181818","0,03372681282","0,07009009009"
3500105003002,35,São Paulo,3508,Presidente Prudente,35035,Adamantina,0,Municípios não pertencentes a estrutura de RM,3500105,ADAMANTINA,"0,1458058949","0,1355932203","0,0003332222592","0,004149377593",0,"0,001515151515",0,"0,01675977654","0,08895297249","0,1788758493","0,01010830325",0,"0,05877066858","0,1403987808","0,0102124183","0,00278794215","0,1851851852","0,004385964912","0,1364760085","0,1458091226","0,1261692739","0,1457093005","0,05956244112","0,08499630451","0,08687646122","0,04166666667","0,1254607155","0,1456588355","0,1372275385","0,1077893441","0,1117848352","0,1141078838","0,08982035928","0,146894512","0,1362359551","0,1190914672","0,2025316456","0,1033223804","0,09090909091","0,08059269967","0,02777777778","0,0204567079","0,01672240803","0,08143092535","0,03779052619","0,04542701393","0,001754385965","0,01886792453","0,001496508148",0,0,"0,03333333333","0,125","0,03125","0,15625","0,1509433962",0,0,"0,1666666667","0,10706847","0,1962306883","0,007374301676","0,01649175412",0,0,"0,1564244448","0,01464713715",0,"0,02904109589","0,1169811321","0,1284090909","0,03878583474","0,1261261261"
3500204001001,35,São Paulo,3501,São José do Rio Preto,35004,São José do Rio Preto,0,Municípios não pertencentes a estrutura de RM,3500204,ADOLFO,"0,02030064944",0,0,"0,00622406639",0,0,0,"0,005586592179","0,04525288376","0,02544780729","0,007942238267",0,"0,0295201294","0,02038354077","0,00714869281","0,001916710228",0,"0,002923976608","0,01842903697","0,02142649622","0,01699741042","0,02345476656","0,006594786978","0,0007390983001","0,009537996814",0,"0,01708714911","0,0202928158","0,02086656034","0,01551202502","0,01326769526","0,02199170124","0,01397205589","0,0118304305","0,02247191011","0,01979742173","0,01898734177","0,01168309602","0,01212121212","0,009757860499",0,"0,0009514747859",0,"0,007945099425",0,"0,01695941853","0,001754385965","0,00457404231",0,0,0,0,0,0,0,0,0,0,0,"0,02594320968","0,004853190973","0,002681564246","0,006246876562",0,0,"0,02374277844","0,005474182571",0,0,"0,01944847605","0,02272727273","0,01011804384","0,01927927928"
3500303003001,35,São Paulo,3507,Campinas,35029,Pirassununga,0,Municípios não pertencentes a estrutura de RM,3500303,AGUAÍ,"0,1990553613","0,1525423729","0,01332889037","0,02489626556",0,"0,01818181818","0,002688172043","0,06145251397","0,2100709849","0,2893143916","0,03393501805","0,01073619632","0,1526329978","0,2464122428","0,02818627451","0,08538072835","0,1851851852","0,0365497076","0,1653556579","0,2129575828","0,1874405454","0,2064611643","0,165916466","0,02350332594","0,1499389651","0,08088235294","0,1876930024","0,1993644308","0,192118554","0,1676324291","0,1831062016","0,2767634855","0,1826347305","0,1288202432","0,2120786517","0,2094843462","0,2974683544","0,168309602","0,1151515152","0,2031080593","0,06944444444","0,09372026641","0,05685618729","0,08329463925","0,0269732185","0,1217443973","0,02105263158","0,01143510577","0,002327901563","0,005907172996",0,"0,03333333333","0,0625",0,"0,28125","0,1698113208","0,0625",0,0,"0,2103931029","0,05370864677","0,01631284916","0,01349325337","0,02941176471","0,01639344262","0,2090047047","0,0187897618","0,0248447205","0,01863013699","0,1849056604","0,2977272727","0,1753794266","0,2333333333"
3500402001001,35,São Paulo,3507,Campinas,35030,São João da Boa Vista,0,Municípios não pertencentes a estrutura de RM,3500402,ÁGUAS DA PRATA,"0,04700485944","0,01694915254","0,003332222592","0,008298755187","0,08510638298",0,0,0,"0,02617568767","0,06324891909","0,05342960289","0,001533742331","0,02394859813","0,051498603","0,04636437908","0,002090956613","0,009259259259",0,"0,05191594561","0,04278036026","0,04058767572","0,04980701105","0,02899612687","0,00236511456","0,02677259843","0,01225490196","0,04019099355","0,04710021564","0,04479000532","0,03633147018","0,03055772348","0,03941908714","0,03343313373","0,04896483733","0,04494382022","0,03299570289","0,0253164557","0,04235122307","0,04848484848","0,0408384532","0,025","0,005233111323","0,02675585284","0,02522249048","0,03616829873","0,02241066021","0,04385964912","0,02630074328",0,0,"0,05263157895","0,03333333333","0,03125","0,03125","0,03125","0,01886792453",0,0,0,"0,03822932321","0,0478848176","0,02368715084","0,023988006",0,"0,08196721311","0,04807059454","0,02988607782","0,06211180124","0,004383561644","0,03599419448","0,05454545455","0,02866779089","0,04342342342"
3500501001001,35,São Paulo,3507,Campinas,35033,Amparo,0,Municípios não pertencentes a estrutura de RM,3500501,ÁGUAS DE LINDÓIA,"0,1215995277","0,08474576271","0,03648783739","0,08298755187","0,170212766",0,0,0,"0,08118899734","0,1526868437","0,161732852","0,01687116564","0,06092739037","0,1395732791","0,1654411765","0,02892489981","0,1296296296",0,"0,1154062254","0,120823649","0,1088944086","0,1480251679","0,04459332147","0,0118255728","0,04423478783","0,03921568627","0,1086059994","0,1215980025","0,115497076","0,09704630532","0,09797682656","0,09834024896","0,07984031936","0,1153466973","0,1376404494","0,09315531001","0,04430379747","0,1241328952","0,07878787879","0,105168052","0,05277777778","0,03472882969","0,006688963211","0,05949161677","0,01675687235","0,109630527","0,01754385965","0,00457404231","0,001330229465","0,0008438818565",0,0,0,0,"0,15625","0,09433962264",0,"0,4545454545","0,2777777778","0,05336286219","0,02531747958","0,002905027933","0,004497751124","0,01470588235",0,"0,05526168247","0,00458647729","0,006211180124","0,02739726027","0,08737300435","0,1357954545","0,08937605396","0,114954955"
3500550001001,35,São Paulo,3504,Bauru,35022,Avaré,0,Municípios não pertencentes a estrutura de RM,3500550,ÁGUAS DE SANTA BÁRBARA,"0,02827103865",0,"0,001832722426",0,0,0,0,"0,005586592179","0,04281277728","0,03804817789","0,01732851986",0,"0,02934040259","0,02901955804","0,01450163399","0,003484927688",0,"0,001461988304","0,02123834139","0,03221237653","0,02399323539","0,03070903611","0,009630482571","0,009164818921","0,01500010345",0,"0,02387419396","0,02814663489","0,02628256247","0,01920414338","0,02341357988","0,03651452282","0,02145708583","0,02004600723","0,02808988764","0,02608962554","0,006329113924","0,01533406353","0,006060606061","0,02385254789","0,06111111111","0,006184586108","0,003344481605","0,01566801504",0,"0,01998788613","0,0298245614","0,01943967982",0,0,0,0,0,0,0,0,0,0,0,"0,03430093069","0,0008088651622","0,02145251397","0,002748625687",0,0,"0,03025132243","0,01583074419",0,"0,003835616438","0,02438316401","0,02329545455","0,01011804384","0,02396396396"
3500600001001,35,São Paulo,3506,Piracicaba,35028,Piracicaba,0,Municípios não pertencentes a estrutura de RM,3500600,ÁGUAS DE SÃO PEDRO,"0,01823425224",0,0,0,0,0,0,0,"0,009316770186","0,0213712168","0,0274368231",0,"0,007144140906","0,01978028956","0,02287581699","0,0003484927688",0,0,"0,01646252388","0,01950174317","0,01374061938","0,02116004864","0,003768449702","0,00384331116","0,003951751391",0,"0,0136803448","0,01822721598","0,01531765019","0,01028152402","0,0127874167","0,01493775934","0,01097804391","0,01643115347","0,02668539326","0,009975445058","0,006329113924","0,01204819277","0,01818181818","0,009396458258","0,025","0,007136060894",0,"0,01736505801",0,"0,01150817686","0,02631578947","0,005717552887","0,0004988360492",0,0,0,0,0,0,0,0,0,0,"0,02293759393","0,008007765106","0,002905027933","0,0019990005",0,0,"0,02191453575","0,003106968486",0,0,"0,009869375907","0,03522727273","0,01180438449","0,01783783784"
3500709003001,35,São Paulo,3504,Bauru,35020,Bauru,0,Municípios não pertencentes a estrutura de RM,3500709,AGUDOS,"0,08692492847","0,186440678","0,0008330556481","0,004149377593","0,04255319149","0,001515151515",0,"0,04469273743","0,1683673469","0,06263125386","0,01155234657","0,001533742331","0,1206416247","0,05213360427","0,01041666667","0,003659174072","0,3055555556","0,03216374269","0,08658276211","0,08396281232","0,08942632914","0,07523925342","0,09777033393","0,006504065041","0,115966317","0,0318627451","0,0898586143","0,08691408467","0,08768607124","0,08384185426","0,1093834424","0,1360995851","0,08433133733","0,0782122905","0,06741573034","0,1011356661","0,06329113924","0,1073384447","0,05454545455","0,1008312252","0,03611111111","0,01427212179","0,003344481605","0,03014680558","0,0005530320906","0,05996365839","0,001754385965","0,0405946255","0,0009976720984","0,001687763713",0,"0,03333333333","0,09375","0,03125","0,28125","0,2075471698","0,125",0,0,"0,06999920905","0,09641672733","0,02189944134","0,01649175412",0,0,"0,09207030203","0,02426394437",0,"0,04273972603","0,09027576197","0,04545454545",0,"0,08378378378"
3500709003002,35,São Paulo,3504,Bauru,35020,Bauru,0,Municípios não pertencentes a estrutura de RM,3500709,AGUDOS,"0,1264816749","0,01694915254",0,"0,01037344398","0,04255319149","0,00303030303",0,"0,01117318436","0,05168589175","0,123409512","0,01877256318",0,"0,03378864127","0,1041402083","0,0198120915","0,02596271127","0,0462962963","0,002923976608","0,1213057647","0,1248910517","0,1202436318","0,1428012478","0,06427300325","0,0177383592","0,08559369375","0,002450980392","0,1204335208","0,126432868","0,1244351409","0,1043279832","0,1253527046","0,07925311203","0,124750499","0,1498521196","0,1193820225","0,1282995703","0,1772151899","0,1526104418","0,1333333333","0,1290205999","0,05","0,04234062797",0,"0,06972873656",0,"0,06056935191","0,008771929825","0,01086335049","0,0009976720984","0,0008438818565",0,0,0,0,"0,03125","0,01886792453",0,0,0,"0,1175881252","0,06875353879","0,0138547486","0,006246876562","0,02941176471","0,008196721311","0,1277332228","0,01287172659","0,01863354037","0,02575342466","0,1381712627","0,08636363636","0,03372681282","0,1243243243"
3500758001001,35,São Paulo,3511,Itapetininga,35042,Itapetininga,0,Municípios não pertencentes a estrutura de RM,3500758,ALAMBARI,"0,0215041555",0,"0,001999333555","0,002074688797",0,0,0,0,"0,01486246673","0,02050648548","0,0238267148",0,"0,009840043134","0,01631953264","0,02532679739","0,001393971075",0,0,"0,01325991684","0,02665601395","0,02011547405","0,02448051605","0,006908824453","0,00118255728","0,01696563425",0,"0,02014862433","0,02147315855","0,02352472089","0,02153735706","0,0181305157","0,03112033195","0,01397205589","0,01215905357","0,0154494382","0,0201043585","0,006329113924","0,00584154801","0,006060606061","0,01228767618","0,008333333333","0,002854424358","0,003344481605","0,008492321987","0,001880309108","0,01150817686","0,01403508772","0,0251572327",0,0,0,0,0,0,0,0,0,0,0,"0,01987924807","0,008088651622","0,04960893855","0,01299350325",0,0,"0,01911123029","0,0405385412",0,0,"0,01799709724","0,01306818182","0,01686340641","0,01603603604"
3500808001001,35,São Paulo,3508,Presidente Prudente,35036,Presidente Prudente,0,Municípios não pertencentes a estrutura de RM,3500808,ALFREDO MARCONDES,"0,02145874018",0,"0,0001666111296","0,02074688797",0,0,0,"0,005586592179","0,03881987578","0,01247683755","0,002166064982","0,001533742331","0,02448777858","0,009080518161","0,00204248366","0,0005227391532",0,"0,001461988304","0,01500168558","0,02560284718","0,01736074411","0,01786073071","0,009944520046","0,05011086475","0,01398630335","0,007352941176","0,01739263254","0,02151855635","0,02133173844","0,01635813548","0,01434832203","0,02531120332","0,01097804391","0,01018731515","0,0154494382","0,01135666053","0,01265822785","0,01058780577",0,"0,008673653777","0,005555555556","0,003805899144","0,01003344482","0,008399924003","0,02001238792","0,007874015748",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01428985737","0,01860389873","0,0006703910615","0,0002498750625",0,0,"0,01711235161","0,0005918035212",0,"0,003287671233","0,0145137881","0,007954545455",0,"0,01171171171"
3500907001001,35,São Paulo,3501,São José do Rio Preto,35004,São José do Rio Preto,0,Municípios não pertencentes a estrutura de RM,3500907,ALTAIR,"0,0171896998",0,0,0,0,0,0,0,"0,02861579414","0,02878319951","0,002888086643",0,"0,01927570093","0,02390779782","0,00612745098","0,00993204391",0,0,"0,01005730981","0,02200755375","0,01582153049","0,01258393697","0,02386684811","0,00325203252","0,02333809199","0,002450980392","0,01574567841","0,01725116332","0,01661350346","0,01453771601","0,01434832203","0,02199170124","0,0119760479","0,007558330595","0,01825842697","0,01841620626","0,04430379747","0,01898503103","0,006060606061","0,02457535237","0,01666666667","0,02331113225","0,01003344482","0,006520111892","0,006864971685","0,007874015748","0,001754385965","0,002287021155",0,0,0,0,0,0,0,0,0,0,0,"0,01157425716","0,0393917334","0,001117318436","0,003248375812",0,0,"0,02086634327","0,002663115846",0,0,"0,01538461538","0,02159090909","0,03541315346","0,01945945946"
3501004001001,35,São Paulo,3502,Ribeirão Preto,35015,Batatais,0,Municípios não pertencentes a estrutura de RM,3501004,ALTINÓPOLIS,"0,09335119669","0,03389830508","0,0003332222592",0,0,0,0,"0,005586592179","0,1974267968","0,1005558987","0,01155234657",0,"0,1426132279","0,08239141478","0,009803921569","0,0055758843","0,05555555556","0,005847953216","0,07068209911","0,1044814062","0,08593832576","0,09488711468","0,06856484874","0,006947524021","0,07175221898","0,01470588235","0,0857146652","0,09324707752","0,09227139819","0,08586739142","0,07528366453","0,08838174274","0,05888223553","0,05915215248","0,08005617978","0,07028852056","0,1012658228","0,0843373494","0,03636363636","0,06866642573","0,03888888889","0,01855375833","0,01003344482","0,04555485736","0,01330963898","0,03937007874","0,005263157895","0,0154373928","0,001330229465","0,00253164557",0,0,0,0,"0,03125","0,03773584906",0,0,0,"0,08220622742","0,09107821726","0,008938547486","0,0019990005",0,0,"0,1017478","0,007101642255",0,0,"0,0763425254","0,08409090909","0,05059021922","0,07873873874"
3501103001001,35,São Paulo,3503,Araçatuba,35018,Birigui,0,Municípios não pertencentes a estrutura de RM,3501103,ALTO ALEGRE,"0,02064126436",0,"0,0003332222592","0,008298755187",0,0,0,0,"0,03748890861","0,01976528721","0,002888086643",0,"0,02574586628","0,01476377953","0,002450980392","0,004878898763",0,0,"0,01359703337","0,02502178966","0,0172220167","0,02003912653","0,008269653512","0,00103473762","0,01630356071",0,"0,01723324988","0,02056520259","0,02123205742","0,01638377519","0,01206699886","0,01908713693","0,008483033932","0,00985869208","0,02387640449","0,0138121547","0,01898734177","0,01606425703",0,"0,01373328515","0,005555555556","0,01236917222",0,"0,007251558888",0,"0,01756511205",0,"0,001143510577","0,001829065514","0,00253164557",0,0,0,0,0,0,0,0,0,"0,02760420786","0,002183935938","0,003575418994","0,0007496251874",0,0,"0,02447407552","0,002811066726",0,"0,009863013699","0,01567489115","0,01761363636","0,005059021922","0,0181981982"
3501152001001,35,São Paulo,3512,Macro Metropolitana Paulista,35046,Sorocaba,0,Municípios não pertencentes a estrutura de RM,3501152,ALUMÍNIO,"0,09058086198",0,"0,0004998333889",0,0,0,0,"0,01117318436","0,01308784383","0,1293390982","0,1898916968",0,"0,0105589504","0,1062039624","0,2054738562","0,001045478306",0,"0,005847953216","0,05635464659","0,1088393376","0,08915548039","0,08333950193","0,08782581388","0,008869179601","0,09945585832","0,02941176471","0,08884254986","0,09018272614","0,0966241361","0,0984308497","0,06663865042","0,122406639","0,07634730539","0,03844889911","0,05617977528","0,07903621854","0,05696202532","0,06863818912","0,0303030303","0,07770148175","0,05555555556","0,04662226451","0,01672240803","0,04911251313","0,2343823738","0,06783767414","0,00350877193",0,"0,005487196541","0,01687763713",0,0,0,0,0,0,0,0,0,"0,09873711408","0,007118013427","0,06793296089","0,004497751124",0,0,"0,09172903006","0,04764018346",0,"0,008219178082","0,09201741655","0,08693181818","0,1129848229","0,09855855856"
3501202001001,35,São Paulo,3501,São José do Rio Preto,35003,Votuporanga,0,Municípios não pertencentes a estrutura de RM,3501202,ÁLVARES FLORENCE,"0,01793905264",0,0,"0,002074688797",0,0,0,0,"0,0306122449","0,01383570105","0,007942238267",0,"0,01945542775","0,009017018034","0,005718954248","0,002090956613",0,0,"0,02236206315","0,01507117955","0,01335086143","0,01695130334","0,00387312886","0,00251293422","0,01106904186",0,"0,01340142515","0,01790943139","0,01697900053","0,01110199477","0,008164735547","0,0112033195","0,00499001996","0,02234636872","0,009831460674","0,008133824432","0,01898734177","0,02044541804","0,01212121212","0,007228044814","0,005555555556","0,002378686965",0,"0,005316868937",0,"0,04724409449","0,00350877193","0,001143510577",0,0,0,0,0,0,0,0,0,0,0,"0,004930264441","0,06309148265","0,0002234636872","0,0019990005",0,0,"0,02186578261","0,001331557923",0,"0,02082191781","0,008417997097","0,0125",0,"0,01531531532"
3501301001001,35,São Paulo,3508,Presidente Prudente,35036,Presidente Prudente,0,Municípios não pertencentes a estrutura de RM,3501301,ÁLVARES MACHADO,"0,1464871248","0,06779661017","0,04248583805","0,1141078838","0,08510638298","0,004545454545",0,"0,05586592179","0,07675244011","0,1383570105","0,04981949458","0,001533742331","0,05346872753","0,1171894844","0,04248366013","0,006447116222","0,08333333333","0,04678362573","0,1401842904","0,144828588","0,1357943135","0,1224448792","0,1249869151","0,08588322247","0,1520700143","0,0637254902","0,1362588906","0,1466121893","0,1479930888","0,1382749603","0,12355166","0,144813278","0,08433133733","0,1120604666","0,143258427","0,1121853898","0,1202531646","0,1014968967","0,103030303","0,08203830864","0,04166666667","0,01141769743","0,02675585284","0,05974956378","0,01904273832","0,07571168988","0,01754385965","0,09719839909","0,008480212837","0,005063291139",0,"0,06666666667","0,09375","0,0625","0,125","0,07547169811",0,0,0,"0,08465817712","0,2228423522","0,01988826816","0,06571714143","0,01470588235","0,09016393443","0,1437242522","0,05207870987","0,07453416149","0,01753424658","0,0946298984","0,1159090909","0,07251264755","0,1082882883"
3501400001001,35,São Paulo,3509,Marília,35038,Marília,0,Municípios não pertencentes a estrutura de RM,3501400,ÁLVARO DE CARVALHO,"0,01639493165","0,01694915254",0,"0,002074688797",0,0,0,"0,005586592179","0,03527062999","0,01432983323","0,002888086643",0,"0,02538641265","0,01168402337","0,00204248366","0,001393971075","0,03703703704","0,001461988304","0,01668726823","0,01630592679","0,0153591058","0,01082853064","0,03433476395","0,00236511456","0,02340016138",0,"0,01544019498","0,01638860515","0,01445374801","0,01338392903","0,02287326649","0,0153526971","0,02145708583","0,01117318436","0,02808988764","0,02194597913","0,01898734177","0,009857612267","0,006060606061","0,01554029635","0,01944444444","0,001902949572",0,"0,005511687916",0,"0,01393095094","0,008771929825",0,0,0,0,0,"0,03125",0,"0,03125","0,01886792453",0,0,0,"0,02219937251","0,004853190973","0,001117318436","0,0004997501249",0,0,"0,02028130561","0,001035656162",0,"0,008767123288","0,0290275762","0,007954545455","0,02529510961","0,02504504505"
3501509001001,35,São Paulo,3509,Marília,35038,Marília,0,Municípios não pertencentes a estrutura de RM,3501509,ALVINLÂNDIA,"0,01441936509","0,01694915254","0,0001666111296",0,0,0,0,0,"0,01796805679","0,01099444101","0,004332129964",0,"0,01217649173","0,008413766828","0,002655228758","0,002090956613","0,02777777778",0,"0,01112484549","0,01681435212","0,01364813445","0,0130492254","0,0299382393","0,00236511456","0,01456561769",0,"0,01368698574","0,01445919873","0,0134569378","0,01276857597","0,01897100318","0,01618257261","0,02045908184","0,007558330595","0,01264044944","0,02041129527","0,006329113924","0,01058780577","0,01212121212","0,01084206722","0,002777777778","0,002854424358","0,006688963211","0,004675867184","0,01260913167","0,00666262871","0,005263157895","0,0005717552887","0,0008313934154",0,0,0,"0,03125",0,"0,03125","0,01886792453",0,0,0,"0,01257612908","0,02685432338","0,0006703910615","0,002498750625",0,0,"0,01801428467","0,001923361444",0,"0,003287671233","0,02264150943","0,01363636364",0,"0,01855855856"
3501608005001,35,São Paulo,3507,Campinas,35032,Campinas,22,RM Campinas,3501608,AMERICANA,"0,089036741",0,"0,0163278907",0,0,0,0,0,"0,004658385093","0,0854848672","0,0202166065",0,"0,009750179727","0,1151892304","0,02308006536","0,005750130685",0,0,"0,1015844477","0,0779343405","0,0656643061","0,09625125575","0,01601591123","0,02025129342","0,01481389527","0,01470588235","0,06567893692","0,08918397458","0,06987639553","0,0489718476","0,04868823918","0,03360995851","0,02694610778","0,09464344397","0,05337078652","0,03345610804","0,03797468354","0,09054399416","0,04242424242","0,04915070473","0,08055555556","0,06945765937","0,02675585284","0,1043560823","0,04597540113","0,05875227135","0,005263157895","0,001715265866",0,"0,0008438818565",0,0,0,0,0,0,0,0,0,"0,08845474439","0,05961336245","0,003351955307","0,0002498750625",0,0,"0,09804256149","0,002367214085",0,"0,005479452055","0,02612481858","0,1755681818",0,"0,07261261261"
3501608005002,35,São Paulo,3507,Campinas,35032,Campinas,22,RM Campinas,3501608,AMERICANA,"0,1718515827","0,03389830508","0,0003332222592",0,"0,02127659574",0,0,0,"0,06055900621","0,1715873996","0,06137184116",0,"0,0460100647","0,1423355347","0,05412581699","0,009757797526","0,06481481481",0,"0,1328800989","0,1899694945","0,1635133707","0,1948606778","0,1046791584","0,01936437546","0,1107938675","0,0318627451","0,1640711644","0,171876064","0,182582403","0,1619147736","0,1330371616","0,1273858921","0,1881237525","0,1176470588","0,1994382022","0,1794045427","0,1898734177","0,1168309602","0,06666666667","0,1427538851","0,08611111111","0,03282588011","0,01337792642","0,09623007123","0,01315847688","0,0763173834","0,00350877193","0,02229845626","0,003824409711","0,007594936709",0,0,0,0,"0,03125","0,03773584906",0,0,0,"0,1653615967","0,087276551","0,05899441341","0,03223388306",0,0,"0,1774858006","0,05814469596",0,"0,00602739726","0,1991291727","0,1892045455","0,1568296796","0,2016216216"
3501608005003,35,São Paulo,3507,Campinas,35032,Campinas,22,RM Campinas,3501608,AMERICANA,"0,08290567237","0,05084745763","0,009330223259","0,01452282158","0,02127659574",0,0,0,"0,01286601597","0,09524397776","0,05992779783","0,001533742331","0,01042415528","0,08343916688","0,06821895425","0,0055758843","0,05555555556",0,"0,06568153725","0,09118971528","0,07982110771","0,09026595463","0,05589867057","0,0118255728","0,06422113256","0,007352941176","0,0801097084","0,08294177732","0,09094231792","0,08684170043","0,06189589962","0,06887966805","0,08133732535","0,04206375288","0,08286516854","0,06522406384","0,0253164557","0,04819277108","0,03636363636","0,07083483918","0,1","0,02188392008","0,01003344482","0,05634093548","0,008590431807","0,07328891581",0,"0,03373356204","0,02411040905","0,02447257384",0,"0,06666666667","0,0625","0,0625","0,09375","0,05660377358",0,0,0,"0,07329484036","0,06203995794","0,04201117318","0,023988006",0,"0,008196721311","0,08475733125","0,04201805001","0,006211180124","0,01260273973","0,06328011611","0,06363636364","0,02192242833","0,06504504505"
3501608005004,35,São Paulo,3507,Campinas,35032,Campinas,22,RM Campinas,3501608,AMERICANA,"0,2260774785","0,05084745763","0,01082972343","0,00622406639",0,"0,00303030303",0,"0,005586592179","0,2737355812","0,315009265","0,01516245487",0,"0,1978792236","0,2771463043","0,02001633987","0,003659174072","0,05555555556","0,004385964912","0,1796831105","0,2466589192","0,2029053483","0,259377148","0,09295509264","0,03355506282","0,1081662632","0,04411764706","0,202827714","0,2261945296","0,2345826688","0,1968360597","0,1382601909","0,1912863071","0,1731536926","0,1728557345","0,2443820225","0,1332105586","0,1202531646","0,1818181818","0,1272727273","0,1900975786","0,08611111111","0,08277830637","0,03010033445","0,151192324","0,06072292355","0,1059963658",0,"0,001715265866","0,001330229465","0,008438818565",0,0,0,0,"0,0625","0,05660377358",0,0,0,"0,2171952859","0,1498827146","0,00938547486","0,002498750625",0,0,"0,2442776004","0,007693445776",0,"0,01095890411","0,1343976778","0,2704545455","0,1349072513","0,1864864865"
